Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
PREGNANA MILANESE ,5173,4239,48,144,
RESCALDINA ,10224,8052,94,338,
RHO ,36763,28792,266,894,
ROBECCHETTO CON INDUNO ,3541,2815,43,126,
ROBECCO SUL NAVIGLIO ,5045,4092,52,153,
RODANO ,3311,2840,14,43,
ROSATE ,3853,3175,36,100,
ROZZANO ,28806,22595,238,761,
SAN COLOMBANO AL LAMBRO ,5414,4238,64,213,
SAN DONATO MILANESE ,21695,17853,117,344,
SAN GIORGIO SU LEGNANO ,4893,3900,34,140,
SAN GIULIANO MILANESE ,24448,18979,171,535,
SAN VITTORE OLONA ,5969,4807,52,146,
SAN ZENONE AL LAMBRO ,2996,2476,24,87,
SANTO STEFANO TICINO ,3503,2843,25,80,
SEDRIANO ,7984,6358,57,230,
SEGRATE ,24153,20123,131,418,
SENAGO ,15150,12096,110,375,
SESTO SAN GIOVANNI ,55406,42941,400,1079,
SETTALA ,4978,4155,33,113,
SETTIMO MILANESE ,14325,11968,65,295,
SOLARO ,9591,7676,72,262,
TREZZANO ROSA ,3414,2771,18,72,
TREZZANO SUL NAVIGLIO ,14583,11855,105,318,
TREZZO SULL'ADDA ,8401,6730,70,206,
TRIBIANO ,2415,2039,17,59,
TRUCCAZZANO ,4154,3370,29,115,
TURBIGO ,5166,4112,43,148,
VANZAGHELLO ,3884,3089,38,117,
VANZAGO ,6477,5362,43,143,
VAPRIO D'ADDA ,5548,4518,37,140,
VERMEZZO ,2680,2233,29,68,
VERNATE ,2348,1900,24,62,
VIGNATE ,6305,5236,44,154,
VILLA CORTESE ,4589,3806,37,167,
VIMODRONE ,12004,9701,101,274,
VITTUONE ,6130,5046,47,159,
VIZZOLO PREDABISSI ,2902,2491,19,63,
ZELO SURRIGONE ,1159,994,7,23,
ZIBIDO SAN GIACOMO ,4708,3898,30,115,
