Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
MARANO MARCHESATO ,2779,2010,26,86,
MARANO PRINCIPATO ,2465,1734,26,85,
MARZI ,823,611,16,33,
MENDICINO ,7567,5518,60,214,
MONGRASSANO ,1357,909,32,79,
MONTALTO UFFUGO ,15036,10590,168,483,
MONTEGIORDANO ,1703,1060,36,88,
MORANO CALABRO ,3994,2163,45,144,
MORMANNO ,2752,1839,81,154,
MOTTAFOLLONE ,1091,658,25,56,
NOCARA ,367,195,13,22,
ORIOLO ,2035,1180,40,107,
ORSOMARSO ,1129,700,13,40,
PALUDI ,962,591,17,37,
PANETTIERI ,304,248,3,6,
PAOLA ,13551,9134,167,544,
PAPASIDERO ,699,370,34,56,
PARENTI ,1834,1446,30,76,
PATERNO CALABRO ,1136,829,26,50,
PEDACE ,1626,1264,11,51,
PEDIVIGLIANO ,720,528,18,27,
PIANE CRATI ,1183,935,17,59,
PIETRAFITTA ,1147,845,14,40,
PIETRAPAOLA ,933,508,20,32,
PLATACI ,682,445,22,34,
PRAIA A MARE ,5643,3681,101,244,
RENDE ,28356,20427,281,843,
ROCCA IMPERIALE ,2659,1683,48,113,
ROGGIANO GRAVINA ,5891,3512,112,271,
ROGLIANO ,4704,3520,88,245,
ROSE ,3528,2481,50,129,
ROSETO CAPO SPULICO ,1647,972,26,72,
ROSSANO ,27371,15417,349,895,
ROTA GRECA ,1030,702,18,43,
ROVITO ,2578,2015,24,76,
SAN BASILE ,960,610,18,44,
SAN BENEDETTO ULLANO ,1328,908,37,90,
SAN COSMO ALBANESE ,517,317,9,15,
SAN DEMETRIO CORONE ,3024,1999,60,149,
SAN DONATO DI NINEA ,1264,764,35,62,
SAN FILI ,2232,1561,30,81,
SAN GIORGIO ALBANESE ,1263,792,22,57,
SAN GIOVANNI IN FIORE ,14459,10264,151,593,
SAN LORENZO BELLIZZI ,616,335,22,39,
SAN LORENZO DEL VALLO ,2745,1658,56,125,
SAN LUCIDO ,5043,3291,61,161,
SAN MARCO ARGENTANO ,6134,3979,134,346,
SAN MARTINO DI FINITA ,997,681,21,40,
SAN NICOLA ARCELLA ,1446,891,16,49,
SAN PIETRO IN AMANTEA ,444,304,9,22,
SAN PIETRO IN GUARANO ,3144,2255,25,85,
SAN SOSTI ,1819,1093,30,64,
SAN VINCENZO LA COSTA ,1789,1283,29,73,
SANGINETO ,1139,737,31,63,
SANT'AGATA DI ESARO ,1648,1045,35,71,
SANTA CATERINA ALBANESE ,1068,615,25,52,
SANTA DOMENICA TALAO ,1090,662,33,69,
SANTA MARIA DEL CEDRO ,4061,2705,65,182,
SANTA SOFIA D'EPIRO ,2234,1482,68,131,
SANTO STEFANO DI ROGLIANO ,1311,1030,17,64,
SARACENA ,3366,2075,72,162,
SCALA COELI ,941,387,20,39,
SCALEA ,8640,5698,103,313,
SCIGLIANO ,1097,714,17,39,
SERRA D'AIELLO ,507,337,12,20,
SERRA PEDACE ,839,640,5,19,
SPEZZANO ALBANESE ,5720,3679,85,215,
SPEZZANO DELLA SILA ,3762,2730,26,88,
SPEZZANO PICCOLO ,1682,1170,17,57,
TARSIA ,1690,1067,27,59,
TERRANOVA DA SIBARI ,4142,2854,75,134,
TERRAVECCHIA ,858,360,3,7,
TORANO CASTELLO ,3787,2449,47,144,
TORTORA ,4895,3025,74,224,
TREBISACCE ,7160,4559,171,358,
TRENTA ,2213,1696,35,89,
VACCARIZZO ALBANESE ,927,596,19,42,
VERBICARO ,2753,1643,56,168,
VILLAPIANA ,4222,2608,78,148,
ZUMPANO ,1904,1414,25,59,
