Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
MONTECHIARO D'ACQUI ,460,329,5,14,
MONTEGIOCO ,256,190,3,5,
MONTEMARZINO ,287,208,1,6,
MORANO SUL PO ,1234,954,13,43,
MORBELLO ,365,258,3,7,
MORNESE ,615,485,5,12,
MORSASCO ,598,472,4,15,
MURISENGO ,1205,898,14,55,
NOVI LIGURE ,21916,16530,128,458,
OCCIMIANO ,1016,830,21,52,
ODALENGO GRANDE ,409,264,6,11,
ODALENGO PICCOLO ,223,158,0,4,
OLIVOLA ,103,78,3,8,
ORSARA BORMIDA ,344,242,2,8,
OTTIGLIO ,526,389,4,15,
OVADA ,9424,7312,42,192,
OVIGLIO ,1086,841,5,31,
OZZANO MONFERRATO ,1223,910,10,33,
PADERNA ,189,151,0,0,
PARETO ,509,353,12,24,
PARODI LIGURE ,594,442,9,14,
PASTURANA ,1069,891,10,24,
PECETTO DI VALENZA ,1079,863,8,29,
PIETRA MARAZZI ,769,629,6,14,
PIOVERA ,673,544,4,20,
POMARO MONFERRATO ,325,262,3,11,
PONTECURONE ,2912,2263,27,85,
PONTESTURA ,1253,954,11,35,
PONTI ,546,361,6,20,
PONZANO MONFERRATO ,316,227,7,12,
PONZONE ,959,584,2,8,
POZZOL GROPPO ,303,245,4,6,
POZZOLO FORMIGARO ,3890,2976,31,100,
PRASCO ,454,327,5,12,
PREDOSA ,1657,1249,9,39,
QUARGNENTO ,1105,875,12,32,
QUATTORDIO ,1366,1114,11,34,
RICALDONE ,494,380,3,18,
RIVALTA BORMIDA ,1180,926,14,38,
RIVARONE ,324,252,2,11,
ROCCA GRIMALDA ,1260,982,14,42,
ROCCAFORTE LIGURE ,130,86,0,2,
ROCCHETTA LIGURE ,170,126,0,8,
ROSIGNANO MONFERRATO ,1349,1064,9,28,
SALA MONFERRATO ,330,256,5,9,
SALE ,3347,2439,16,88,
SAN CRISTOFORO ,504,400,2,15,
SAN GIORGIO MONFERRATO ,1065,862,7,26,
SAN SALVATORE MONFERRATO ,3664,2933,35,123,
SAN SEBASTIANO CURONE ,410,316,6,13,
SANT'AGATA FOSSILI ,373,293,3,9,
SARDIGLIANO ,368,284,2,11,
SAREZZANO ,956,736,5,20,
SERRALUNGA DI CREA ,492,378,4,10,
SERRAVALLE SCRIVIA ,4487,3264,31,108,
SEZZADIO ,1007,765,7,22,
SILVANO D'ORBA ,1662,1309,7,35,
SOLERO ,1408,1129,16,52,
SOLONGHELLO ,191,138,4,10,
SPIGNO MONFERRATO ,887,629,6,31,
SPINETO SCRIVIA ,283,204,2,6,
STAZZANO ,1991,1564,10,46,
STREVI ,1490,1104,10,31,
TAGLIOLO MONFERRATO ,1301,1041,10,27,
TASSAROLO ,533,401,3,5,
TERRUGGIA ,716,564,8,29,
TERZO ,744,597,4,17,
TICINETO ,1162,933,15,59,
TORTONA ,20710,15760,103,440,
TREVILLE ,245,173,0,1,
TRISOBBIO ,543,417,2,9,
VALENZA ,15885,12217,101,378,
VALMACCA ,856,669,15,25,
VIGNALE MONFERRATO ,852,636,9,28,
VIGNOLE BORBERA ,1782,1347,10,46,
VIGUZZOLO ,2566,2068,22,72,
VILLADEATI ,413,286,0,6,
VILLALVERNIA ,750,605,10,23,
VILLAMIROGLIO ,305,196,1,6,
VILLANOVA MONFERRATO ,1539,1155,8,41,
VILLAROMAGNANO ,604,499,3,10,
VISONE ,964,731,10,28,
VOLPEDO ,935,749,8,23,
VOLPEGLINO ,136,114,1,1,
VOLTAGGIO ,657,521,2,17,
