Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
CASELETTE ,2362,1971,14,55,
CASELLE TORINESE ,14641,11580,67,331,
CASTAGNETO PO ,1393,1115,2,24,
CASTAGNOLE PIEMONTE ,1696,1380,17,63,
CASTELLAMONTE ,7641,5676,58,249,
CASTELNUOVO NIGRA ,352,246,2,13,
CASTIGLIONE TORINESE ,5085,4291,20,105,
CAVAGNOLO ,1891,1482,15,49,
CAVOUR ,4444,3442,36,167,
CERCENASCO ,1450,1150,14,67,
CERES ,872,621,1,29,
CERESOLE REALE ,138,119,0,2,
CESANA TORINESE ,790,624,3,22,
CHIALAMBERTO ,306,197,8,13,
CHIANOCCO ,1385,1141,10,52,
CHIAVERANO ,1718,1362,9,49,
CHIERI ,27747,22287,142,627,
CHIESANUOVA ,161,108,1,1,
CHIOMONTE ,829,642,11,28,
CHIUSA DI SAN MICHELE ,1294,1052,9,29,
CHIVASSO ,20911,16146,136,519,
CICONIO ,285,211,3,9,
CINTANO ,205,146,0,5,
CINZANO ,291,234,4,10,
CIRIE' ,15115,11552,82,403,
CLAVIERE ,145,110,1,3,
COASSOLO TORINESE ,1262,935,6,38,
COAZZE ,2535,1877,8,86,
COLLEGNO ,39986,32484,140,774,
COLLERETTO CASTELNUOVO ,232,167,1,5,
COLLERETTO GIACOSA ,475,381,3,12,
CONDOVE ,3768,2998,18,91,
CORIO ,2689,1833,21,102,
COSSANO CANAVESE ,440,328,6,25,
CUCEGLIO ,779,578,6,24,
CUMIANA ,6316,5081,30,145,
CUORGNE' ,7737,5904,39,225,
DRUENTO ,6665,5502,27,151,
EXILLES ,221,180,2,7,
FAVRIA ,3982,3000,27,131,
FELETTO ,1715,1261,11,50,
FENESTRELLE ,490,372,4,18,
FIANO ,2181,1760,11,50,
FIORANO CANAVESE ,661,523,3,17,
FOGLIZZO ,1873,1440,16,65,
FORNO CANAVESE ,2769,1899,23,104,
FRASSINETTO ,225,148,2,10,
FRONT ,1367,1038,12,47,
FROSSASCO ,2339,1781,15,50,
GARZIGLIANA ,486,383,5,27,
GASSINO TORINESE ,7560,6104,43,168,
GERMAGNANO ,995,698,9,27,
GIAGLIONE ,541,456,5,13,
GIAVENO ,12897,10067,58,387,
GIVOLETTO ,2949,2456,10,62,
GRAVERE ,595,473,3,28,
GROSCAVALLO ,181,121,1,7,
GROSSO ,811,648,6,22,
GRUGLIASCO ,31178,25470,134,630,
INGRIA ,44,30,0,0,
INVERSO PINASCA ,616,442,7,19,
ISOLABELLA ,316,262,1,17,
ISSIGLIO ,358,221,4,22,
IVREA ,19043,14701,82,418,
LA CASSA ,1413,1152,2,30,
LA LOGGIA ,6929,5772,22,142,
LANZO TORINESE ,4125,3127,20,113,
LAURIANO ,1235,926,13,46,
LEINI' ,12364,9951,48,279,
LEMIE ,165,101,2,9,
LESSOLO ,1603,1205,10,59,
LEVONE ,372,291,3,24,
LOCANA ,1369,983,19,66,
LOMBARDORE ,1365,1086,8,31,
LOMBRIASCO ,850,686,14,34,
LORANZE' ,928,778,6,35,
LUGNACCO ,306,218,1,10,
LUSERNA SAN GIOVANNI ,5879,4296,31,195,
LUSERNETTA ,418,335,5,16,
LUSIGLIE' ,458,363,4,14,
MACELLO ,1005,813,14,39,
MAGLIONE ,374,274,2,9,
MARENTINO ,1084,887,6,25,
MASSELLO ,52,44,0,4,
MATHI ,3156,2464,21,110,
MATTIE ,586,432,4,20,
MAZZE' ,3466,2686,24,112,
MEANA DI SUSA ,733,559,5,21,
MERCENASCO ,946,686,4,34,
MEUGLIANO ,73,47,0,4,
MEZZENILE ,705,448,6,33,
MOMBELLO DI TORINO ,314,247,2,12,
MOMPANTERO ,549,447,14,21,
MONASTERO DI LANZO ,335,230,2,29,
MONCALIERI ,44218,35506,198,996,
MONCENISIO ,30,28,2,2,
MONTALDO TORINESE ,585,467,1,10,
MONTALENGHE ,808,627,5,18,
MONTALTO DORA ,2761,2200,25,89,
MONTANARO ,4367,3350,23,120,
MONTEU DA PO ,723,542,3,12,
MORIONDO TORINESE ,682,559,6,32,
NICHELINO ,37959,30490,171,979,
NOASCA ,152,97,1,6,
NOLE ,5549,4259,23,150,
NOMAGLIO ,262,198,3,14,
NONE ,6358,5054,35,169,
NOVALESA ,450,363,5,18,
OGLIANICO ,1130,910,9,37,
ORBASSANO ,18632,15181,88,420,
ORIO CANAVESE ,681,514,5,25,
OSASCO ,925,761,9,28,
OSASIO ,749,623,5,34,
OULX ,2518,1941,10,57,
OZEGNA ,1008,772,8,28,
PALAZZO CANAVESE ,676,540,3,27,
PANCALIERI ,1480,1167,19,72,
PARELLA ,378,315,0,9,
PAVAROLO ,851,707,3,16,
PAVONE CANAVESE ,3190,2430,20,87,
PECCO ,179,148,1,6,
PECETTO TORINESE ,3112,2625,14,56,
PEROSA ARGENTINA ,2861,2087,17,104,
PEROSA CANAVESE ,461,358,3,16,
PERRERO ,599,393,3,16,
PERTUSIO ,640,493,9,22,
PESSINETTO ,478,349,2,11,
PIANEZZA ,11553,9663,39,230,
PINASCA ,2522,1912,16,91,
PINEROLO ,28335,21521,137,619,
PINO TORINESE ,6680,5532,21,101,
PIOBESI TORINESE ,2963,2501,26,106,
PIOSSASCO ,14382,11834,76,342,
PISCINA ,2716,2163,20,96,
PIVERONE ,1115,878,11,48,
POIRINO ,8128,6504,41,235,
POMARETTO ,881,685,7,32,
PONT-CANAVESE ,2749,2007,18,82,
PORTE ,870,673,4,27,
PRAGELATO ,482,355,1,9,
PRALI ,229,172,4,9,
PRALORMO ,1496,1178,9,41,
PRAMOLLO ,218,137,2,17,
PRAROSTINO ,1075,765,2,37,
PRASCORSANO ,636,470,14,25,
PRATIGLIONE ,445,289,2,17,
QUAGLIUZZO ,281,240,2,11,
QUASSOLO ,307,223,6,19,
QUINCINETTO ,864,694,8,48,
REANO ,1402,1129,3,26,
RIBORDONE ,61,31,0,1,
RIVA PRESSO CHIERI ,3452,2860,30,136,
RIVALBA ,924,760,9,31,
RIVALTA DI TORINO ,15408,12731,63,270,
RIVARA ,2111,1583,24,76,
RIVAROLO CANAVESE ,9917,7324,61,253,
RIVAROSSA ,1226,975,8,41,
RIVOLI ,40412,32309,142,773,
ROBASSOMERO ,2456,2001,10,55,
ROCCA CANAVESE ,1417,981,7,46,
ROLETTO ,1666,1357,10,60,
ROMANO CANAVESE ,2311,1802,14,70,
RONCO CANAVESE ,280,127,0,4,
RONDISSONE ,1465,1125,14,57,
RORA' ,216,163,3,8,
ROSTA ,3730,3176,6,59,
ROURE ,771,571,7,28,
RUBIANA ,1872,1436,7,60,
RUEGLIO ,646,386,2,19,
SALASSA ,1438,1077,10,37,
SALBERTRAND ,416,315,1,10,
SALERANO CANAVESE ,410,330,9,22,
SALZA DI PINEROLO ,62,47,1,7,
SAMONE ,1292,983,4,36,
SAN BENIGNO CANAVESE ,4446,3576,33,131,
SAN CARLO CANAVESE ,3214,2542,22,107,
SAN COLOMBANO BELMONTE ,303,236,0,16,
SAN DIDERO ,454,365,4,8,
SAN FRANCESCO AL CAMPO ,3924,3019,17,97,
SAN GERMANO CHISONE ,1531,1053,9,62,
SAN GILLIO ,2500,2041,10,58,
SAN GIORGIO CANAVESE ,2091,1595,16,64,
SAN GIORIO DI SUSA ,834,677,7,26,
SAN GIUSTO CANAVESE ,2649,2002,12,74,
SAN MARTINO CANAVESE ,693,555,5,25,
SAN MAURIZIO CANAVESE ,7766,6300,39,246,
SAN MAURO TORINESE ,15409,12610,61,278,
SAN PIETRO VAL LEMINA ,1208,946,8,31,
SAN PONSO ,234,192,4,12,
SAN RAFFAELE CIMENA ,2416,1985,11,57,
SAN SEBASTIANO DA PO ,1573,1271,9,44,
SAN SECONDO DI PINEROLO ,2918,2287,14,75,
SANGANO ,3125,2616,10,60,
SANT'AMBROGIO DI TORINO ,3643,2926,11,76,
SANT'ANTONINO DI SUSA ,3357,2658,20,81,
SANTENA ,8356,6709,44,214,
SAUZE D'OULX ,910,654,5,22,
SAUZE DI CESANA ,209,167,0,10,
SCALENGHE ,2664,2133,15,91,
SCARMAGNO ,659,518,3,26,
SCIOLZE ,1159,925,4,31,
SESTRIERE ,662,527,2,23,
SETTIMO ROTTARO ,419,328,6,15,
SETTIMO TORINESE ,38236,30598,187,810,
SETTIMO VITTONE ,1268,899,11,50,
SPARONE ,854,604,25,36,
STRAMBINELLO ,217,171,1,6,
STRAMBINO ,5189,4002,32,175,
SUSA ,5138,3913,24,135,
TAVAGNASCO ,632,484,12,30,
TORINO ,665431,512631,2319,12086,
TORRAZZA PIEMONTE ,2302,1807,18,88,
TORRE CANAVESE ,506,378,3,14,
TORRE PELLICE ,3761,2709,19,96,
TRANA ,3096,2547,11,66,
TRAUSELLA ,108,70,4,9,
TRAVERSELLA ,313,174,2,18,
TRAVES ,465,347,3,12,
TROFARELLO ,8702,7224,31,227,
USSEAUX ,163,113,0,4,
USSEGLIO ,192,125,8,17,
VAIE ,1143,945,5,35,
VAL DELLA TORRE ,3159,2471,20,88,
VALGIOIE ,762,541,2,17,
VALLO TORINESE ,633,502,3,15,
VALPERGA ,2534,1932,23,82,
VALPRATO SOANA ,102,58,0,2,
VARISELLA ,670,494,7,43,
VAUDA CANAVESE ,1180,853,6,51,
VENARIA REALE ,28013,22401,96,545,
VENAUS ,817,666,8,19,
VEROLENGO ,4054,3245,37,148,
VERRUA SAVOIA ,1198,929,10,44,
VESTIGNE' ,677,542,10,35,
VIALFRE' ,208,166,1,5,
VICO CANAVESE ,744,454,4,33,
VIDRACCO ,432,173,3,5,
VIGONE ,4221,3258,49,171,
VILLAFRANCA PIEMONTE ,3836,3025,32,102,
VILLANOVA CANAVESE ,938,734,6,30,
VILLAR DORA ,2305,1862,10,57,
VILLAR FOCCHIARDO ,1718,1350,13,47,
VILLAR PELLICE ,925,654,3,56,
VILLAR PEROSA ,3363,2576,18,102,
VILLARBASSE ,2681,2286,12,43,
VILLAREGGIA ,827,667,11,32,
VILLASTELLONE ,3767,3099,16,119,
VINOVO ,11632,9608,69,295,
VIRLE PIEMONTE ,909,736,5,12,
VISCHE ,1092,825,4,49,
VISTRORIO ,424,309,1,6,
VIU' ,938,576,5,40,
VOLPIANO ,12061,9406,57,290,
VOLVERA ,6792,5506,27,159,
